bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,robot_name_for_features,robot_name_feature,robot_name_internal,robot_feature_extraction_ok,robot_feature_error,robot_class,robot_has_base,robot_has_torso,robot_has_neck,robot_full_body_controlled,robot_drive_type,robot_controlled_connection_count,robot_hardware_dof_count,robot_base_bbox_width_m,robot_base_bbox_depth_m,robot_base_bbox_height_m,robot_base_bbox_volume_m3,robot_arm_count,robot_manipulator_count,robot_tool_frame_min_z_m,robot_tool_frame_max_z_m,robot_arm_root_min_z_m,robot_arm_root_max_z_m,robot_arm_reach_xy_max_m,robot_arm_reach_xyz_max_m,robot_sensor_count,robot_camera_min_z_m,robot_camera_max_z_m,object_z_minus_robot_tool_frame_max_z_m,object_top_z_minus_robot_tool_frame_max_z_m
bread_0013,bread_cutting,5e2bc31c-174b-4ded-8a47-e917a4033316,bread_0013,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.234497,1.738751,0.882,map,0.0,0.0,0.0,0.0,,,,-1.234497,1.738751,0.882,0.0,0.0,0.054766,0.998499,0.0,-0.0,0.109588,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.994001,0.109368,0.0,0.109588,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,0.0,0.0,-1.3369153116632284,1.7268439170636791,0.954022517990321,0.2240296748483114,completed,14.7303,0,,unitree_g1,unitree_g1,g1,False,"ParsingError: Could not resolve path 'package://iai_offis_g1_description/urdf/offis_unitree_g1.urdf'. Details: Could not resolve package 'iai_offis_g1_description'. Details: Ament could not resolve package 'iai_offis_g1_description': ""package 'iai_offis_g1_description' not found, searching: ['/home/hassouna/workspace/ros/install/ur_description', '/home/hassouna/workspace/ros/install/stretch_description', '/home/hassouna/workspace/ros/install/robotiq_description', '/home/hassouna/workspace/ros/install/pmb2_robot', '/home/hassouna/workspace/ros/install/pmb2_description', '/home/hassouna/workspace/ros/install/realsense2_description', '/home/hassouna/workspace/ros/install/pal_gripper', '/home/hassouna/workspace/ros/install/pal_gripper_description', '/home/hassouna/workspace/ros/install/pal_gripper_controller_configuration', '/home/hassouna/workspace/ros/install/iai_tracy_description', '/home/hassouna/workspace/ros/install/iai_tracy', '/home/hassouna/workspace/ros/install/iai_tiago_description', '/home/hassouna/workspace/ros/install/iai_stretch', '/home/hassouna/workspace/ros/install/iai_shelves', '/home/hassouna/workspace/ros/install/iai_semantic_maps', '/home/hassouna/workspace/ros/install/iai_refills_lab', '/home/hassouna/workspace/ros/install/iai_pr2', '/home/hassouna/workspace/ros/install/iai_pr2_description', '/home/hassouna/workspace/ros/install/iai_maps', '/home/hassouna/workspace/ros/install/iai_kitchen_defs', '/home/hassouna/workspace/ros/install/iai_kitchen', '/home/hassouna/workspace/ros/install/iai_kit_mobile_lab', '/home/hassouna/workspace/ros/install/iai_apartment', '/home/hassouna/workspace/ros/install/hsr_description', '/home/hassouna/workspace/ros/install/garmi_description', '/home/hassouna/workspace/ros/install/chemistry_laboratory', '/opt/ros/jazzy']""; Package 'iai_offis_g1_description' not found in ROS_PACKAGE_PATH.; Package 'iai_offis_g1_description' not found in discovered colcon source workspaces.; Package 'iai_offis_g1_description' not found in conventional workspace locations.",,,,,,,,,,,,,,,,,,,,,,,,,
bread_0014,bread_cutting,5e2bc31c-174b-4ded-8a47-e917a4033316,bread_0014,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.869969,0.793733,0.882,map,0.0,0.0,0.0,0.0,,,,-0.869969,0.793733,0.882,0.0,0.0,-0.278129,0.960544,0.0,-0.0,-0.563692,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.845288,-0.53431,0.0,-0.563692,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,-0.77813122127996,0.7349312945711762,0.9530766615686208,0.1253940219839594,completed,37.4866,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.02156m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00221m over 25 ticks).",unitree_g1,unitree_g1,g1,False,"ParsingError: Could not resolve path 'package://iai_offis_g1_description/urdf/offis_unitree_g1.urdf'. Details: Could not resolve package 'iai_offis_g1_description'. Details: Ament could not resolve package 'iai_offis_g1_description': ""package 'iai_offis_g1_description' not found, searching: ['/home/hassouna/workspace/ros/install/ur_description', '/home/hassouna/workspace/ros/install/stretch_description', '/home/hassouna/workspace/ros/install/robotiq_description', '/home/hassouna/workspace/ros/install/pmb2_robot', '/home/hassouna/workspace/ros/install/pmb2_description', '/home/hassouna/workspace/ros/install/realsense2_description', '/home/hassouna/workspace/ros/install/pal_gripper', '/home/hassouna/workspace/ros/install/pal_gripper_description', '/home/hassouna/workspace/ros/install/pal_gripper_controller_configuration', '/home/hassouna/workspace/ros/install/iai_tracy_description', '/home/hassouna/workspace/ros/install/iai_tracy', '/home/hassouna/workspace/ros/install/iai_tiago_description', '/home/hassouna/workspace/ros/install/iai_stretch', '/home/hassouna/workspace/ros/install/iai_shelves', '/home/hassouna/workspace/ros/install/iai_semantic_maps', '/home/hassouna/workspace/ros/install/iai_refills_lab', '/home/hassouna/workspace/ros/install/iai_pr2', '/home/hassouna/workspace/ros/install/iai_pr2_description', '/home/hassouna/workspace/ros/install/iai_maps', '/home/hassouna/workspace/ros/install/iai_kitchen_defs', '/home/hassouna/workspace/ros/install/iai_kitchen', '/home/hassouna/workspace/ros/install/iai_kit_mobile_lab', '/home/hassouna/workspace/ros/install/iai_apartment', '/home/hassouna/workspace/ros/install/hsr_description', '/home/hassouna/workspace/ros/install/garmi_description', '/home/hassouna/workspace/ros/install/chemistry_laboratory', '/opt/ros/jazzy']""; Package 'iai_offis_g1_description' not found in ROS_PACKAGE_PATH.; Package 'iai_offis_g1_description' not found in discovered colcon source workspaces.; Package 'iai_offis_g1_description' not found in conventional workspace locations.",,,,,,,,,,,,,,,,,,,,,,,,,
bread_0015,bread_cutting,5e2bc31c-174b-4ded-8a47-e917a4033316,bread_0015,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.551345,-1.108362,1.262716,map,0.0,0.0,0.0,0.0,,,,1.551345,-1.108362,1.262716,0.0,0.0,0.17102,0.985268,0.0,-0.0,0.343729,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.941505,0.337,0.0,0.343729,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,114.0,0.1955403087478559,1.467562638262652,-1.1802453091675749,1.2367008372955024,0.8374637681958393,completed,48.8557,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00212m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00236m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00423m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00786m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00423m over 25 ticks).",unitree_g1,unitree_g1,g1,False,"ParsingError: Could not resolve path 'package://iai_offis_g1_description/urdf/offis_unitree_g1.urdf'. Details: Could not resolve package 'iai_offis_g1_description'. Details: Ament could not resolve package 'iai_offis_g1_description': ""package 'iai_offis_g1_description' not found, searching: ['/home/hassouna/workspace/ros/install/ur_description', '/home/hassouna/workspace/ros/install/stretch_description', '/home/hassouna/workspace/ros/install/robotiq_description', '/home/hassouna/workspace/ros/install/pmb2_robot', '/home/hassouna/workspace/ros/install/pmb2_description', '/home/hassouna/workspace/ros/install/realsense2_description', '/home/hassouna/workspace/ros/install/pal_gripper', '/home/hassouna/workspace/ros/install/pal_gripper_description', '/home/hassouna/workspace/ros/install/pal_gripper_controller_configuration', '/home/hassouna/workspace/ros/install/iai_tracy_description', '/home/hassouna/workspace/ros/install/iai_tracy', '/home/hassouna/workspace/ros/install/iai_tiago_description', '/home/hassouna/workspace/ros/install/iai_stretch', '/home/hassouna/workspace/ros/install/iai_shelves', '/home/hassouna/workspace/ros/install/iai_semantic_maps', '/home/hassouna/workspace/ros/install/iai_refills_lab', '/home/hassouna/workspace/ros/install/iai_pr2', '/home/hassouna/workspace/ros/install/iai_pr2_description', '/home/hassouna/workspace/ros/install/iai_maps', '/home/hassouna/workspace/ros/install/iai_kitchen_defs', '/home/hassouna/workspace/ros/install/iai_kitchen', '/home/hassouna/workspace/ros/install/iai_kit_mobile_lab', '/home/hassouna/workspace/ros/install/iai_apartment', '/home/hassouna/workspace/ros/install/hsr_description', '/home/hassouna/workspace/ros/install/garmi_description', '/home/hassouna/workspace/ros/install/chemistry_laboratory', '/opt/ros/jazzy']""; Package 'iai_offis_g1_description' not found in ROS_PACKAGE_PATH.; Package 'iai_offis_g1_description' not found in discovered colcon source workspaces.; Package 'iai_offis_g1_description' not found in conventional workspace locations.",,,,,,,,,,,,,,,,,,,,,,,,,
bread_0001,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0001,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.546858,0.35079,0.88,map,0.0,0.0,0.0,0.0,,,,1.546858,0.35079,0.88,0.0,0.0,0.987902,-0.155083,0.0,-0.0,-2.83017,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.951899,-0.306413,0.0,-2.83017,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,468.0,0.8027444253859348,1.454678880162601,0.2812667124957747,0.9055620967752496,0.2556839940558486,completed,31.6573,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 675 ticks in CuttingAction (status=wiggle, max link displacement 0.00259m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.02153m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.19350000000000012,0.22601550000000015
bread_0002,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0002,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.541796,-0.045174,0.88,map,0.0,0.0,0.0,0.0,,,,1.541796,-0.045174,0.88,0.0,0.0,0.350734,0.936475,0.0,-0.0,0.716709,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.753972,0.656907,0.0,0.716709,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,387.0,0.5528571428571428,1.5466216181382326,0.0218436706426887,0.9103166030769572,0.3061911788991505,completed,56.1014,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00015m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.19350000000000012,0.23251900000000014
bread_0003,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0003,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_180,5,4,4,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.60015,0.861848,0.88,map,0.0,0.0,0.0,0.0,,,,1.60015,0.861848,0.88,0.0,0.0,0.956035,-0.293253,0.0,-0.0,-2.546338,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.828006,-0.560719,0.0,-2.546338,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,467.0,0.8010291595197255,1.530697355624833,0.769929225597067,0.906361078845709,0.2606956552971081,completed,59.688,4,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00328m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.01391m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.01818m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00449m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.19350000000000012,0.22601550000000015
bread_0004,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0004,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.606908,-0.41229,0.88,map,0.0,0.0,0.0,0.0,,,,1.606908,-0.41229,0.88,0.0,0.0,-0.667872,0.744276,0.0,-0.0,-1.462692,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.107894,-0.994162,0.0,-1.462692,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,496.0,0.8507718696397941,1.5795369844874627,-0.5249490530013414,0.8831905988023837,0.583583238336819,completed,15.2959,0,,tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.19350000000000012,0.22601550000000015
bread_0005,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0005,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.46582,1.991266,1.54,map,0.0,0.0,0.0,0.0,,,,1.46582,1.991266,1.54,0.0,0.0,-0.611906,0.790931,0.0,-0.0,-1.316936,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.251143,-0.96795,0.0,-1.316936,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,114.0,0.1955403087478559,1.401746017904607,2.081161509193015,1.5139847297407705,0.5296538208555196,completed,59.0395,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in CuttingAction (status=wiggle, max link displacement 0.01749m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.00432m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00006m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.8535000000000001,0.8860155000000001
bread_0006,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0006,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.502055,1.945644,0.7575,map,0.0,0.0,0.0,0.0,,,,1.502055,1.945644,0.7575,0.0,0.0,-0.202818,0.979216,0.0,-0.0,-0.408469,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.91773,-0.397205,0.0,-0.408469,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,0.0,0.0,1.3836153310841095,1.996077244682703,0.8399268794432282,0.2173472679728077,completed,59.7471,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00071m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00261m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 200 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 775 ticks in CuttingAction (status=wiggle, max link displacement 0.01141m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.07100000000000006,0.11001900000000009
bread_0007,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0007,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-1.062801,0.89261,0.882,map,0.0,0.0,0.0,0.0,,,,-1.062801,0.89261,0.882,0.0,0.0,-0.321178,0.947019,0.0,-0.0,-0.653945,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.79369,-0.608322,0.0,-0.653945,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,0.0,0.0,-1.1654343380469008,0.9703141655781008,0.9644269988909364,0.5532451856880021,completed,53.2154,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00983m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=stagnant, max link displacement 0.00105m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.19550000000000012,0.23451900000000014
bread_0008,bread_cutting,d630ddeb-02b5-4989-b043-5a0fb3a2a2c3,bread_0008,910002,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,-1.172841,2.148677,0.882,map,0.0,0.0,0.0,0.0,,,,-1.172841,2.148677,0.882,0.0,0.0,0.98288,-0.184246,0.0,-0.0,-2.770984,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.932107,-0.362183,0.0,-2.770984,,,,,,,,,,,,,saw,0.03,4,13,True,817.0,694.0,0.8504901960784313,-1.345679988462953,2.144360495709659,0.8867038945676898,0.4776251038313149,completed,49.852,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00820m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.01333m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",tiago,tiago,tiago,True,,Tiago,True,True,True,False,DifferentialDrive,29.0,29.0,0.4995494782924652,0.5,0.2749999985098839,0.0686880528930206,2.0,2.0,0.6864999999999999,0.6864999999999999,0.8885,0.8885,1.141225040734736,1.1589644488076414,1.0,1.0665,1.0665,0.19550000000000012,0.24102200000000007
